ticker,name_cn,date,close,turnover_rate
HSHCI.HK,医疗保健,2025-12-12,3925.5,3.0102
HSHCI.HK,医疗保健,2025-12-19,3855.9,2.4108
HSHCI.HK,医疗保健,2025-12-26,3786.06,1.1227
HSHCI.HK,医疗保健,2025-12-31,3732.41,1.3516
HSHCI.HK,医疗保健,2026-01-09,4115.18,3.2833
HSHCI.HK,医疗保健,2026-01-16,4213.16,5.5606
HSHCI.HK,医疗保健,2026-01-23,4097.1,2.7497
HSHCI.HK,医疗保健,2026-01-30,3974.92,3.568
HSHCI.HK,医疗保健,2026-02-06,3918.69,2.8476
HSHCI.HK,医疗保健,2026-02-13,4044.57,2.3081
HSHCI.HK,医疗保健,2026-02-27,3889.51,2.2531
HSHCI.HK,医疗保健,2026-03-06,3719.99,3.2853
HSHCI.HK,医疗保健,2026-03-13,3610.89,2.4467
HSHCI.HK,医疗保健,2026-03-20,3600.18,2.0636
HSHCI.HK,医疗保健,2026-03-27,3704.29,3.0079
HSHCI.HK,医疗保健,2026-04-03,3954.15,3.2048
HSHCI.HK,医疗保健,2026-04-10,3915.05,1.8095
HSHCI.HK,医疗保健,2026-04-17,3993.81,2.7031
HSHCI.HK,医疗保健,2026-04-24,3789.1,2.5312
HSHCI.HK,医疗保健,2026-04-30,3730.51,1.8761
HSHCI.HK,医疗保健,2026-05-08,3727.91,1.8782
HSHCI.HK,医疗保健,2026-05-15,3525.03,2.9656
HSHCI.HK,医疗保健,2026-05-22,3448.61,3.2877
HSHCI.HK,医疗保健,2026-05-29,3383.26,3.1837
HSHCI.HK,医疗保健,2026-06-05,3155.13,3.2074
HSHCI.HK,医疗保健,2026-06-12,3128.58,3.0317
HSHCI.HK,医疗保健,2026-06-18,3061.96,2.1123
HSHCI.HK,医疗保健,2026-06-26,3023.13,3.0521
HSHCI.HK,医疗保健,2026-07-03,3453.27,3.5529
HSHCI.HK,医疗保健,2026-07-10,3455.64,3.5424
HSHCI.HK,医疗保健,2026-07-17,3385.57,4.1681
HSHCI.HK,医疗保健,2026-07-24,3501.7,2.4837
HSHCI.HK,医疗保健,2026-07-31,3454.09,2.4044
